Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_Score
64,53286.18346364406,2139.47029754468,7,3,21.030037023328042,3,21,6,15.661452485137756,5,Bad,2399.5839914878616,37.631270898555925,269,Yes,1510.7625776963137,1220.2172863117478,3898.703858937594,Standard
57,24002.70645585822,1824.7742546324434,7,4,25.50775476014713,1,5,0,11.398683754422255,13,Bad,1908.897192549272,26.059851347531787,15,No,281.55155242856944,7055.865800645149,1233.6340158427317,Poor
60,146299.29551077652,9001.348065440226,7,3,9.201030337352782,7,16,8,1.3398008663167127,1,Bad,1541.617109098657,49.088780574985876,329,Yes,982.2657796409682,9721.077279007795,1966.7977324157425,Standard
29,48696.91349886163,5297.294495830967,8,2,6.716796920421401,7,22,12,10.053728000886743,8,Bad,3091.576511157661,32.831765460629576,283,No,842.644396774889,436.0036531871625,4753.840371401996,Standard
61,115423.86913660982,2816.4411669556694,9,4,34.05126376921857,5,27,23,11.743080606685668,12,Standard,2527.8982591481263,36.98259203204235,392,Yes,1316.6017568088064,938.2890116708476,3807.403688601548,Standard
53,119137.53131024279,4162.934094026937,9,6,21.996948649127027,7,13,1,29.6976447382482,11,Good,1616.545627554402,41.078029003692876,198,Yes,1835.2429399133177,1236.3676733801387,2863.6159225591778,Standard
65,140803.46174093982,8241.90832720019,2,5,34.36813454234457,8,13,1,6.236576157581264,4,Bad,1024.805094387794,38.41032130030686,344,No,1893.191182996445,4305.639049413013,1109.9869390335837,Standard
21,23971.429422139398,4393.133954978937,7,3,12.483703562495789,0,19,23,16.34338846110299,1,Bad,3872.340979818761,29.331553072868026,195,No,335.59853432631684,2907.8018493305367,2126.5271873879155,Poor
22,133366.283998111,6692.471813764283,7,2,24.90307779912047,8,12,14,29.61946647595886,2,Good,3998.574622639439,43.9311972046213,36,Yes,523.6344365343564,8069.201535406937,3870.3065952496136,Standard
54,88539.40350917402,2777.800720630059,4,9,8.568523642402083,1,26,16,23.760576238204052,6,Good,1068.9406349010133,23.304609187388806,205,Yes,1623.2706399294132,4737.872392009615,4102.715390549881,Standard
25,102230.73429555763,7674.983194857194,9,1,9.88080582331304,0,27,12,29.801025026462668,6,Bad,1308.2450662230017,37.069875041110144,308,No,1036.5595248983857,4845.373426885524,1223.0309907119947,Standard
59,103781.13602573438,4818.815680354273,8,9,18.404672123167217,7,2,6,29.048949439805078,9,Good,1195.7151125074345,28.199516690423017,139,Yes,906.0691367114637,7170.381013253537,3310.301052085096,Standard
66,126573.71464801457,8083.168562551524,1,1,11.867016267274423,7,12,8,14.686186262824629,0,Bad,4422.848727882707,38.47287103019055,264,Yes,1421.2509047614117,3619.6898253574573,475.01496061699953,Standard
45,63342.95188068436,9988.14626419224,2,7,6.699133170579872,3,28,11,20.89127549611697,14,Bad,3870.6519053092525,26.539804432531092,57,Yes,1203.8499052139434,3532.072474204635,116.06153725232215,Poor
48,115296.65468179915,7922.287403594921,2,6,9.937943867637085,7,23,2,3.3132938082345333,9,Bad,372.8676162499034,43.165989656280146,110,Yes,1941.4281088426692,7569.263876274805,2743.3696171651063,Standard
26,88715.15426388562,4605.349407247717,8,7,2.215445411839398,6,1,22,13.234464751404056,13,Bad,4163.329749135429,26.826089937974977,174,Yes,1167.949304576534,7800.417458367648,1121.8992714021435,Standard
68,123141.2218596952,4185.308866257154,1,3,24.950403130234545,1,8,21,24.270556268000924,10,Bad,184.25910362895814,46.71176404900498,206,Yes,931.9476526945065,143.98772532819515,394.56015621066433,Standard
46,148770.98426011734,4937.920066701205,4,3,17.731966340919296,4,12,14,15.160059629314302,10,Bad,1265.9989549150635,45.84664714010693,225,No,1085.6347241563512,1437.90475840733,3649.14156447615,Standard
31,46084.63226248896,3228.515388983301,5,1,4.204264257753871,9,7,6,21.080970984516956,11,Good,4594.956920483075,30.871803560414335,386,No,1617.0796333939466,2130.9818114847976,2489.872941823225,Good
57,149304.32340279972,3402.304433925211,9,4,6.837595766368701,3,15,22,22.37253989952831,3,Standard,4321.656473831047,31.574608666220776,64,Yes,1225.3501135704416,3516.004687578763,3981.3850547922525,Standard
58,31675.58005676062,9802.256569951764,7,2,4.486174295829897,2,23,0,7.604074237286817,5,Standard,3907.1725736230737,41.04510373062472,252,Yes,1294.0961827734354,2914.4808343195305,3319.7211984027845,Standard
39,20301.2812276258,5539.692053328172,8,8,21.8281554813798,0,28,13,26.270981188276966,7,Bad,2287.736145546248,22.711206139174518,267,No,1942.877760073184,6685.200483882765,3649.02469957745,Poor
28,25741.051703118064,6077.9493959911515,9,3,4.203152362824789,4,2,18,13.794672927275368,2,Good,1607.0705051000389,22.42758236527038,390,Yes,1236.7909688509146,8281.352338029581,1536.8029064794991,Standard
40,64431.71261577902,7737.519388451517,7,7,26.645599323197345,9,12,15,6.305553108646312,13,Bad,4407.7291877022835,24.089725905018295,352,No,760.5704966690796,1920.8698235602417,1316.3791284161819,Standard
18,102277.82298819644,7691.361699091251,5,7,1.6973712568933,7,3,9,25.962476453653313,2,Good,3285.3704513460607,36.87426006349557,332,No,1382.652054025593,5629.800606019484,3004.374460476306,Good
63,28973.84031542045,2207.45715098022,5,9,9.478776791860332,8,17,0,12.53456418318761,7,Bad,1477.5442752389672,24.470069144932797,320,Yes,1318.9187939546227,3678.16251081036,1000.4107019904218,Standard
54,20736.555888843744,10231.178256545489,6,6,31.282666980324844,6,1,4,22.509373151391593,7,Bad,2315.9793898272414,28.328518453189442,357,Yes,27.69527101276381,5057.7787504606185,4077.0605781601053,Standard
38,141821.83369964332,3361.928808851364,5,1,25.430064816156364,0,19,2,16.44099216664779,7,Standard,4407.5011113080955,39.40734222620624,93,Yes,934.6585935716663,6207.578417833939,2614.6008448711927,Standard
43,126850.46267219086,9092.252178521523,9,8,3.4809233194733826,0,21,16,11.456152567035012,0,Good,4517.277180391107,20.468713335101466,183,No,1485.8072057647987,8935.99818682011,1134.949661738805,Standard
63,125193.81224807404,9613.04537534575,3,1,28.91828755249611,0,20,17,24.29629245115708,7,Good,3296.5104698586474,25.407098238604096,300,No,998.0829154422579,1922.926678272807,3125.8411616495423,Standard
53,134975.15581525702,9006.445107958793,3,3,17.763194132366962,1,14,20,17.534097949338392,7,Standard,3662.779303585169,47.89791988627111,214,Yes,1559.2422718707787,870.0658705606035,4725.1786754180885,Standard
40,111004.45546037357,7579.265288818525,7,5,29.790622923740194,0,16,18,11.716863072810952,1,Standard,196.48916614401767,39.907328702261395,142,Yes,901.7673928552288,6272.119190453524,410.4736329538705,Standard
18,33572.53686725059,1653.39446964327,7,8,21.425152331313374,3,28,21,3.2879361100538107,11,Standard,3023.0025381859405,29.166533426696404,83,Yes,1966.6431952744715,3941.308487726265,546.7260365675147,Poor
68,71883.02444958399,5283.942669813292,6,9,24.182323089117197,9,9,24,26.863359413001238,8,Standard,3444.962841854885,21.359102721835058,389,No,585.7831784077774,1629.0269329298856,4219.1957343167,Standard
57,114009.43324040184,7850.814008307102,3,7,34.77905305345408,8,0,21,1.0640875602499966,6,Good,101.8857354011582,37.58146425237281,99,Yes,184.24521629214706,1170.871673548447,547.9688728343679,Standard
32,56443.47990289772,5568.238607186657,7,9,8.899408561416617,3,5,17,25.895620451041687,7,Good,4219.294939781278,26.68598929677322,281,No,860.0236023081947,5589.0978687402985,196.876846764939,Standard
38,109362.82733771089,10566.538896584538,5,3,22.214149541887203,3,2,15,10.798845746494663,1,Standard,4641.425058253705,48.805263161549995,102,Yes,1083.418049747838,3004.705945281956,1739.6529052323644,Standard
64,23184.798274794804,4742.423891170962,7,5,16.650927261951544,6,18,1,19.180162905042174,3,Bad,1189.6822620939402,40.60882864960534,329,Yes,698.187463364923,9974.263795859779,2333.529424607988,Standard
26,59797.85431434712,4582.115320815934,2,8,2.341366399371509,8,6,14,27.665991715070557,6,Bad,4228.979663484823,49.22371659038318,378,No,484.5623202359179,4059.0081933071397,2847.222183453449,Standard
26,91386.94371603245,4292.975777472909,6,1,1.4920018110974111,6,12,12,4.551198465116952,5,Bad,3327.562913545821,45.466966922347,71,No,1344.117382770978,2122.866087651827,2536.501162821249,Standard
27,102171.6778358115,4994.199124088353,8,8,5.053771645807195,0,12,12,17.008514269164305,6,Bad,2903.4790987509923,34.49082245571622,373,No,754.2501997125041,6288.490451172778,4565.922813290567,Standard
69,95015.2863800484,7352.752125298965,1,7,23.069119178310636,0,16,15,22.93298587110576,0,Good,4215.629868445742,40.08689442962431,338,No,1262.7370582012738,2442.548896905069,3843.340501958187,Standard
43,110708.31588954583,8923.660589862204,4,1,20.283544989055336,3,0,7,22.727514981571723,7,Good,1428.0526787260185,44.363215866179004,386,No,1558.1428971975517,4940.8604323116115,4919.051279308554,Good
58,20791.53727117908,8456.963136257244,1,6,19.816605079566735,3,13,10,15.768957437985119,12,Good,3954.28088843427,37.3453544498787,372,No,1522.0052555200473,4825.761837210074,2382.2771161266114,Standard
52,33122.35599707779,9981.037109805537,1,1,2.0831299259608427,0,28,7,18.742183797193743,6,Bad,1572.6038383410162,21.844625029046576,266,Yes,750.6186212713826,4535.576297157372,421.6480491958946,Standard
69,132962.75279628887,10802.09695272296,8,2,16.95630187624024,5,25,21,22.725809823985337,12,Standard,3937.282714540369,34.11338941620893,130,No,1135.7964579003494,7960.85696269575,4777.653214714373,Standard
42,108627.32373172096,10068.829944605188,7,5,32.43717580664597,9,2,9,25.230829132722352,3,Bad,2255.270028782287,23.9171999235992,60,Yes,899.3164488854848,2166.130014661839,20.565807945486792,Standard
43,34681.11354918147,1698.926735430723,1,2,14.518123556561985,1,13,22,22.854392906275912,0,Good,584.7273574654022,41.44540325630511,301,Yes,1741.6105054193206,9043.073050704701,3880.480069195242,Standard
28,129469.6768618153,9227.138512295882,2,1,22.247363972807516,4,23,0,10.620148295437279,14,Bad,1907.5993015299525,40.41886746912806,392,Yes,1757.5169595999985,7913.405032135343,156.41015385839728,Standard
55,51490.0583171937,3688.195522992482,4,6,27.51383497118688,7,0,11,29.901792031731993,7,Standard,1167.466391548753,49.787245761563405,119,No,687.4831657760736,3331.2236424332377,3806.0709532581923,Standard
19,82173.78494537905,2895.7444484338175,1,8,27.65345949082418,2,15,8,13.035080811579132,9,Standard,502.65775393109556,38.86429405382323,263,No,183.47489575746147,1806.0250628013853,4689.694699240271,Standard
24,38875.54667500584,8204.132240390922,3,8,18.655522801439226,8,9,4,0.7339410827680026,6,Bad,551.4353421183249,44.00413827151825,328,Yes,335.16496664803896,2795.3502450674127,1946.3014866552342,Standard
35,112314.30733482186,4857.303551780797,8,8,30.170366143679434,6,12,8,10.878508547563861,7,Good,3900.356992520249,28.048635526664977,21,Yes,734.0034842617675,3326.362469090783,1204.8242560985884,Standard
44,106691.07473185482,2099.7302153896544,8,6,14.306855174367396,8,3,15,3.8334886372152974,9,Good,4406.989262612338,30.200724058879395,97,Yes,1128.4999095259814,5569.331688070467,1131.3957625591543,Standard
51,47444.6212515977,2945.1122111827945,8,3,31.215569302683143,0,8,17,3.64327847185125,0,Good,4635.645597162519,47.51072757133512,303,No,1313.5740219288584,463.68168813650135,2458.5882207510167,Standard
44,132242.09969141026,1509.758877134591,6,1,9.16772365744854,4,13,7,8.44605120320683,4,Bad,4269.730861652273,42.65576778877235,1,Yes,662.7420925720005,9143.591298520532,854.4351787839577,Standard
34,72169.78314856258,10983.848087119426,6,2,10.527357837679416,2,3,22,1.6012648253178252,8,Good,4151.120486427209,39.65807524392913,396,No,1334.9982392479715,986.7485666111098,3364.61815329856,Standard
60,58026.96183919643,1758.4888303330051,5,5,2.8061012227660376,3,9,10,20.655365652286893,4,Bad,344.17925758302994,27.620830777491207,203,Yes,1875.479967347512,2792.7339410003483,1841.7617874418745,Standard
61,39802.84663038961,3699.2855798498663,9,5,28.049782442437618,3,7,19,2.2196665260571526,12,Good,3950.617973608552,40.95733786175495,128,No,1304.028254337901,1092.874379529666,1615.5474620162952,Standard
68,54601.84162701987,5870.7591972230275,4,1,15.17987803191199,6,22,18,6.098686663078685,13,Standard,3916.4132982822553,46.60290935125854,350,No,317.1304588887025,2566.7282652566014,2306.4278812822854,Standard
41,22863.49975909621,5243.998922483601,7,1,8.789964872987568,9,2,3,2.786991434823581,13,Standard,656.4519705230659,26.923929646839692,132,Yes,1159.337825955255,8376.738186088083,2712.937512198759,Standard
42,95823.47401929503,11073.121707584145,1,9,8.880869438963709,7,22,19,1.8950319270909322,9,Good,3310.0461596731616,41.183718437474695,34,No,1083.7910335339654,6151.758113832423,709.651311293979,Standard
24,129489.99702471323,1923.0339302126922,9,2,31.647598001793927,9,6,9,8.03254996618625,11,Bad,2262.536682296408,31.810818601925263,87,Yes,1741.4002217968414,2273.232250894807,3538.8168189842168,Standard
69,91367.45842741344,6878.254430609041,7,7,29.353164415675256,4,9,23,17.156969029811098,2,Good,4500.067617360353,23.5630223882186,32,Yes,700.6061104259487,8717.585297993377,4414.7354995266305,Poor
23,48505.61505010384,8645.034356505927,9,4,19.820050102144233,9,2,12,28.940566693405252,8,Bad,3477.041811978337,42.90382029601046,259,Yes,845.89122011336,8007.120592184848,1389.9345810059087,Standard
41,24376.993167803455,11282.828723652272,7,7,21.947767214134515,6,1,19,26.266699630488187,12,Standard,4754.937681871261,25.01410367553009,324,Yes,1197.3181109729874,7536.492823215805,901.954509147424,Standard
50,47901.64952364437,8013.898147299071,2,8,17.127069398709896,2,14,13,26.278017763359742,8,Bad,524.6132263732184,27.58688820471114,313,Yes,1048.8506234840509,8476.326983857129,3802.527118595318,Standard
66,74095.785649242,9939.429978123508,6,5,14.316662457879502,2,8,20,5.2820110811297285,3,Good,203.03657226196592,43.48826122636076,370,No,1438.0331848103485,6196.496815183151,917.7086188282474,Standard
46,118749.48573097354,2379.111847376158,4,1,32.126213961423275,2,14,1,7.947215804934603,3,Standard,4867.89678880273,42.26398356873913,33,Yes,80.77798182499163,5014.373602112323,206.2758018147831,Standard
60,44419.57082991063,5552.364864837737,3,4,5.27083191969027,3,16,3,2.291799503859171,10,Bad,400.9608072245219,27.625491981331848,387,No,1127.0320384139197,3739.3502617138943,3096.2161019138944,Standard
39,113572.88893610919,5426.444912030209,2,3,15.22719085035175,5,29,6,23.35405019745555,7,Bad,1930.9791045511477,48.22893843039102,388,Yes,243.34378600775054,2237.640204076984,1198.757081526751,Standard
43,132701.35088574488,10806.026272785035,6,5,12.715104871587762,4,6,18,2.0944890445668585,6,Standard,3249.853111252774,26.458556752315744,286,Yes,630.4179850394427,5574.116576468949,859.0520446427985,Standard
45,79013.09025408642,3089.397298264387,8,6,17.937124488539045,7,19,16,16.7008701246256,10,Good,4400.283366670419,49.808666448920974,326,No,1323.2537230647808,8894.923457140883,4908.013708572531,Standard
67,126786.15891353713,3094.8048095346176,6,2,16.559483734535952,4,17,15,7.436267169718523,4,Standard,1272.8865910696302,42.136996158543184,49,Yes,314.8284011843554,5939.81788992325,1459.3249169986384,Standard
38,92105.45524456243,4949.860573800884,9,7,18.64224407613677,4,14,12,7.303369020862343,5,Good,145.29105942511666,31.77523071654208,286,Yes,617.6836710092578,9196.068617206367,4517.216451077678,Standard
66,102821.80882051765,2071.8934973517944,5,3,5.757245225717799,9,17,23,29.721751657428154,14,Good,2606.4339524959473,23.91047619987452,82,No,1406.012965670624,3569.1736959316354,891.0938294430215,Standard
24,88416.19984396634,3415.8094268511454,2,1,18.44681105145142,1,23,23,22.703394209356123,2,Bad,2355.5601013612063,29.61529865478841,144,No,1301.6104850536678,6951.379725274976,4094.885660312176,Poor
34,80212.45317767443,11634.70120473022,8,3,9.24223967216517,4,22,21,25.108180748731506,13,Good,1534.4659109453978,25.81215534395146,390,Yes,182.0793384194761,6486.654724626412,2510.0943652424103,Standard
37,50504.94743086041,5995.931368605315,9,9,7.267265865598503,6,11,22,17.15948056032038,14,Good,4369.496837507246,38.655187594820575,280,Yes,1154.5369869846477,6704.338440627419,392.9738455799764,Standard
58,59415.227729935985,8136.201688435583,4,6,3.2043634387305016,1,22,17,26.130428621812477,5,Standard,3746.6108579161732,30.7056545941387,371,Yes,294.50892383727887,6450.420122407926,3668.026468217862,Standard
66,57696.11546266917,9124.168223118688,6,6,26.93018699770879,5,20,20,19.364716174990587,12,Standard,4290.581915996233,28.85021783731571,92,Yes,504.54275742898534,2216.5467493711676,4460.3668586738995,Poor
37,93227.5610239959,5353.094773575605,8,4,15.533025309123039,6,29,11,28.38521114389036,7,Good,809.044797385996,42.71399575155117,224,Yes,918.4225572715574,1435.9089828314898,815.0849516776076,Standard
39,35593.98009310569,3045.8842813104284,9,8,22.305885232599785,4,25,22,8.440157581369103,9,Bad,3462.059794701705,26.917983045505494,217,Yes,218.69364659637824,9786.282562320586,3627.9512116808764,Poor
45,139182.91979130358,3669.1006703286985,5,5,25.738173672361274,8,7,24,17.859586373486852,13,Standard,4875.508677094287,37.60667952276514,156,Yes,1987.2939358371336,452.95128842501197,2225.2625953656193,Standard
